,budget,actor1_hashtags,actor2_hashtags,actor3_hashtags,director_hashtags,genre_point,director_point,actor_point,revenue
49,105000000,1559943,112023,45480,38711,3.2016229754718117,2.4076378013245034,10.908802649746926,351040419
50,150000000,243133,19065,19887,2068,3.2016229754718117,3.969790455958549,8.275830236050203,335154643
51,180000000,136207,321891,53119,184221,3.116649083394444,2.241530232673268,6.317771698849236,407602906
52,195000000,136070,24247,11958,75217,3.116649083394444,4.136542296453902,12.373284832791194,1123746996
53,185000000,400644,277176,136072,237346,3.8696638324391914,5.485693051874063,11.279163992136233,786636033
54,175000000,797,514,10565,531,3.410457096887857,1.89672084,5.289852254379554,331926147
55,185000000,4818,15615,14854,572,3.0206521384077205,2.9134227405405406,9.32222946376661,538983207
56,185000000,207898,86499,35800,5520,3.0003253542401422,2.8558931215189878,5.723468870359065,343471816
57,180000000,648,176,3178,2617,3.410457096887857,3.2248399923547404,8.6496278625,521311860
58,140000000,83740,244931,4217,8615,2.661080465750875,2.2995780982735723,6.590696910810206,258022233
59,200000000,42710,5792,18010,5593,3.0003253542401422,3.4045147265400115,9.052607582941539,769653595
60,200000000,116251,312135,739,28450,2.8033580723518914,3.626890911111111,7.578971054950756,325233863
61,176000003,229305,498313,44983,1030,3.116649083394444,2.881763515229404,8.462966254478964,183987723
62,180000000,54088,867528,45188,9758,3.116649083394444,3.842956889655172,7.878121441387638,356743061
63,180000000,21793,30167,19759,1189,3.0206521384077205,4.183262351219511,9.246263816989128,748806957
64,178000000,217180,241529,1995620,20430,3.0003253542401422,2.422981018981881,10.07166880305058,543934787
65,185000000,246520,601288,15676,180973,2.661080465750875,4.206450979104478,8.916244687526898,1004558444
66,175000000,3496,17564,215,3312,3.116649083394444,4.635540886021506,11.347023084631145,735099082
67,175000000,96424,123084,100405,641,3.0003253542401422,3.743904899705015,7.016590681703431,381509870
68,140000000,1517983,53780,61314,22236,3.116649083394444,3.9203472155591563,8.542131925334694,585174222
69,170000000,19887,15549,98869,140925,3.410457096887857,2.2470871192281185,7.242342532711687,185770160
70,170000000,941748,17263,26111,2035,1.9268519723984543,3.0230110127542233,6.433385402535608,222104681
71,145000000,15252,51129,3863,1705,3.0206521384077205,2.3006112054329373,7.941088931914626,401128639
72,175000000,941748,867528,37787,43363,3.0003253542401422,3.5634844136807815,9.841418921130456,745000000
73,175000000,110934,63402,43858,1489,3.410457096887857,2.7748953611691025,8.571276427401848,173000000
74,178000000,512084,108482,10291,5136,3.0003253542401422,2.9069972969460687,8.259407135050003,370541256
75,175000000,70993,2,132,2446,3.8696638324391914,2.6056436711409394,5.362902157963055,264218220
76,175000000,13006,498313,35361,1063,3.0003253542401422,2.3480670345911947,6.394452328269807,302469017
77,175000000,150172,3960,1633,3312,3.410457096887857,4.635540886021506,13.752573434395606,857611174
78,175000000,3102,333255,19887,22236,3.0206521384077205,3.9203472155591563,12.726930557710393,966550600
79,200000000,1517983,98853,39977,22236,3.0003253542401422,3.9203472155591563,11.840149757276066,623933331
80,170000000,1191298,181293,895842,2605,2.8033580723518914,2.3329411764705883,10.606624327520798,396600000
81,180000000,1137776,120764,6867,729,3.2016229754718117,4.214109916666667,9.492335882005268,758539785
82,170000000,50654,13639,116258,11134,2.661080465750875,4.211880023255814,9.496970224627052,710644566
83,175000000,327039,4216,557,135,3.0206521384077205,0.8626427142857143,5.979963766368893,150962475
84,170000000,1625817,234144,957543,6861,3.0003253542401422,4.216249862869199,10.227779625536863,714766572
85,165000000,47776,147372,108682,6512,3.410457096887857,4.2712369315068495,12.716833606594625,752600867
86,190000000,48694,232515,5133,12668,3.0003253542401422,3.1357527142857142,5.179194535079149,209154322
87,165000000,1333,6407,16513,2240,3.001404919424004,3.0542394825396824,11.856462599999999,652105443
88,165000000,33590,21109,6966,1729,3.116649083394444,2.855896296969697,7.686167266648357,471222889
89,165000000,326640,700,773,28450,3.0206521384077205,3.626890911111111,8.140819269238893,305875730
90,165000000,428987,117035,13601,5593,3.0003253542401422,3.4045147265400115,14.14474008691516,389681935
91,165000000,17556,115087,10669,2922,3.410457096887857,3.2258663526315785,8.490878807464782,494878759
92,200000000,743614,1283,47870,358,3.0003253542401422,1.9451596058201055,6.999595415533174,435000000
93,170000000,544281,141212,50033,50520,3.116649083394444,4.4849435768115935,16.497941293359172,773328629
94,165000000,125518,120039,237160,180973,3.0003253542401422,4.206450979104478,10.685253912799356,675120017
95,160000000,1559943,107622,67120,180973,3.116649083394444,4.206450979104478,12.146865565201844,825532764
96,15000000,1497,580,8753,6881,3.0003253542401422,5.133333333333334,15.400000000000002,77000000
97,250000000,74958,1007267,119151,111978,3.8696638324391914,5.0260191956689875,12.148982368706337,1021103568
98,38000000,1426833,619571,147081,1705,2.661080465750875,2.3006112054329373,10.3591073030685,207283925
99,150000000,277174,706006,96846,71251,3.2016229754718117,3.2913020384615383,8.46392864982676,333932083
100,160000000,217180,241529,1995620,9499,3.116649083394444,2.2579329565217394,10.07166880305058,353624124
101,160000000,1995621,1023773,428979,18869,3.0003253542401422,4.896280567164179,13.930864271279033,653428261
102,150000000,120565,17554,203363,1173,2.8033580723518914,2.7602541619537275,8.679453495853522,215283742
103,160000000,83811,12048,5664,2178,2.661080465750875,2.559454965134707,7.968081939736808,181674817
104,170000000,1946081,36647,237160,1330,3.0206521384077205,2.0563683433962265,10.221598421539255,299370084
105,160000000,47776,147372,108682,12915,3.410457096887857,4.668778075862068,12.716833606594625,798958165
106,160000000,16852,121913,15130,7988,3.0206521384077205,2.9988324060913705,7.100124335985239,433677183
107,155000000,743614,13639,698350,2231,3.116649083394444,3.3389998123076925,10.023867615757789,440603537
108,155000000,19757,22058,81417,670,3.0206521384077205,2.3986423018372705,9.883115282649776,415686217
109,140000000,635710,29885,63767,75217,2.614789438780873,4.136542296453902,7.380418846827178,449220945
110,150000000,136070,34938,499679,75217,3.8696638324391914,4.136542296453902,12.669768845138321,709709780
111,155000000,79475,1137809,44364,28205,3.2016229754718117,2.2261776955234285,6.609508290722573,167298192
112,150000000,810684,524429,1991420,9758,2.8991919971548663,3.842956889655172,17.034573199659448,938212738
113,150000000,810684,524429,1991420,2068,3.410457096887857,3.969790455958549,17.034573199659448,895921036
114,150000000,941748,181293,32551,8887,3.8696638324391914,2.1469587654109588,8.71268003239463,624029371
115,150000000,941748,5857,1025,18869,3.0003253542401422,4.896280567164179,9.358014263959644,585349010
116,150000000,1946081,56925,1053,1415364,3.0206521384077205,3.3474606228686064,8.112618325425109,474968763
117,150000000,11701,5162,266,137,3.0206521384077205,4.15815212,10.815715834799251,623722818
118,150000000,246520,54633,148995,180973,2.8033580723518914,4.206450979104478,9.191734332796019,374218673
119,150000000,71495,85295,178628,191,4.050290492596792,4.033311707434053,11.504522487437404,603900354
120,150000000,71495,151769,64195,17198,3.410457096887857,3.1567829581673306,8.870469167122456,413106170
121,150000000,486044,19713,11512,939,3.0003253542401422,1.8355548915662647,6.677549229951102,373062864
122,150000000,327039,29987,9153,1030,3.0003253542401422,2.881763515229404,9.278260041647952,424988211
123,150000000,52912,140052,77756,1858,3.410457096887857,8.494793393333332,21.525342294280886,1274219009
124,150000000,327039,9151,29988,1030,3.0003253542401422,2.881763515229404,9.278260041647952,738599701
125,170000000,895723,352762,1359087,2231,3.0206521384077205,3.3389998123076925,10.849952596446226,644571402
126,150000000,868205,181293,96253,65977,2.661080465750875,2.359295016739473,6.516576939233669,378858340
127,150000000,326640,171007,1591,36210,2.8991919971548663,3.218557658836689,9.708797630895509,356613439
128,150000000,895723,352762,1359087,26114,3.8696638324391914,3.420951075409836,10.849952596446226,449326618
129,150000000,182564,0,594,2240,3.001404919424004,3.0542394825396824,6.961953248969773,309979994
130,150000000,31535,9676,25613,12,3.001404919424004,1.95211894,5.839865349166223,292817841
131,150000000,16431,148988,51937,540,3.116649083394444,2.8425123362318843,11.389920555773909,301000000
132,150000000,1946081,100423,204648,1415364,3.0206521384077205,3.3474606228686064,8.032867854638644,245527149
133,150000000,512084,43614,81417,7189,2.661080465750875,4.209593295194509,11.604993403845306,682330139
134,150000000,70644,3000,4125,139,3.001404919424004,1.91729718,6.406912119153438,287594577
135,150000000,145483,1137809,44409,645,3.410457096887857,4.023264766101695,9.18048469405928,665692281
136,150000000,196,24000,25956,30774,3.0206521384077205,3.6766940479760115,6.37005846,318502923
137,150000000,512084,33984,14806,124722,2.661080465750875,2.7981327611111118,8.58487490434534,397850012
138,150000000,498319,151547,63817,5593,2.661080465750875,3.4045147265400115,6.005234235202037,205366737
139,150000000,20174,8771,19840,649,3.410457096887857,1.2711170733333332,4.5081299725535215,38992758
140,149000000,486044,354646,74962,157,3.410457096887857,1.0042021517509727,10.347316946654974,64459316
141,150000000,12461,17243,486083,11816,3.0206521384077205,1.5916260536912752,4.8695453422335415,128388320
142,145000000,8807,2170,38367,493,3.410457096887857,1.9395975930018416,5.3886281603197554,272912430
143,175000000,705981,239740,17343,2178,2.614789438780873,2.559454965134707,8.509097328569796,497409852
144,145000000,71495,15549,178628,641,3.410457096887857,3.743904899705015,11.49421100367419,746921274
145,140000000,76296,124085,38579,599,2.661080465750875,2.199755721963454,8.585654539186237,431971116
146,144000000,76550,78288,103950,12904,3.001404919424004,3.0806615580865597,9.153229651634113,229147509
147,140000000,196439,17073,635713,75217,3.116649083394444,4.136542296453902,7.773699974075136,553799566
148,140000000,29927,941823,2654,2035,3.0003253542401422,3.0230110127542233,9.940113089029364,441818803
149,70000000,6761,1137809,93181,28450,4.050290492596792,3.626890911111111,7.320470878302737,195735876
150,145000000,145483,152591,44409,645,3.410457096887857,4.023264766101695,9.221555767101847,521170825
151,145000000,512084,396183,81417,12668,3.116649083394444,3.1357527142857142,11.038571881470864,694713380
152,145000000,207898,56397,128025,238,3.410457096887857,2.116839103448276,6.2500131036501125,306941670
153,100000000,312124,1542,56407,234,3.001404919424004,1.8947083999999998,7.808913138520043,202026112
154,140000000,512084,9643,800,2434,2.399797146164045,2.6162624032258064,10.417375700966613,456758981
155,140000000,246520,29410,10469,148937,3.8696638324391914,2.4725255790697678,6.369334195494457,268031828
156,150000000,207898,86499,105964,124722,3.116649083394444,2.7981327611111118,7.643875802534318,385680446
157,139000000,112014,52117,71094,57723,3.8696638324391914,3.630455370531317,10.36745017278653,821708551
158,145000000,17556,115087,78289,969,3.410457096887857,4.200848606896551,10.25147905790918,609123048
159,140000000,19279,76779,115089,3534,3.0206521384077205,2.200461528409091,6.064103732978612,150680864
160,135000000,5663,77858,151549,1705,3.8696638324391914,2.3006112054329373,4.836044871520166,76932943
161,130000000,498,11539,14383,217665,3.0003253542401422,2.8792992872093017,6.302456012163036,185258983
162,140000000,99464,35869,48239,11092,2.661080465750875,2.2705959675063894,11.259103409858653,285444603
163,137000000,17343,45246,11139,13766,3.0003253542401422,3.854700968099861,6.38562613954613,245360480
164,130000000,447506,9669,12043,2682,2.661080465750875,3.899748524475525,9.105306640449573,371876278
165,130000000,125518,9676,6115,415,2.8991919971548663,1.3381772333333333,5.7216592335940835,119269486
166,137000000,25426,42286,56407,1334,2.661080465750875,0.6214002189781022,5.370847078394351,85131830
167,140000000,1625817,21004,29927,3277,3.0003253542401422,2.544907006006006,9.69518362247471,370569774
168,135000000,76296,20237,115243,670,2.661080465750875,2.3986423018372705,10.457641133449117,361832400
169,150000000,76667,65682,9606,6006,3.116649083394444,3.2747333095637585,5.036637493255875,212011111
170,120000000,1191298,650292,276229,13716,3.2016229754718117,4.381334719298246,21.850758554447847,829000000
172,150000000,92069,62536,30717,1081,3.116649083394444,1.5493120334821429,4.7739611837282405,163712074
173,140000000,794,17389,10018,237346,3.0206521384077205,5.485693051874063,5.198715725376852,183345589
174,135000000,1559943,868261,164031,7090,2.661080465750875,4.264160425,11.317966664918785,532950503
175,135000000,464340,14797,8008,234,3.410457096887857,2.0931161629629633,7.019169197842697,282570682
176,135000000,1946081,22681,1772,5386,3.116649083394444,2.8699307651309844,8.120386852950519,245724603
177,132000000,908,12915,174,191,3.001404919424004,4.033311707434053,8.489820318181819,373552094
178,70000000,183767,21304,2531,4038,2.661080465750875,3.2482258712643683,13.223955098118672,442824138
179,130000000,145483,44407,1137878,1798,3.001404919424004,3.7593598453608252,9.18048469405928,631744560
180,130000000,180496,67171,79090,4667,3.116649083394444,3.716973421428572,8.739352480114665,519311965
181,130000000,1995621,1023773,428979,18869,3.0003253542401422,4.896280567164179,13.930864271279033,847423452
182,135000000,148372,11737011,61025,1628,3.410457096887857,2.0264580871794866,6.638182627256987,368871007
183,132000000,512084,66033,7071,237346,3.0003253542401422,5.485693051874063,11.558036710318898,591739379
184,130000000,95362,941823,518,75217,2.6484623667309526,4.136542296453902,8.31884981984455,273339556
185,130000000,86575,119584,36656,12915,3.0206521384077205,4.668778075862068,9.33388661660594,554987477
186,110000000,1137776,19713,18010,782,2.661080465750875,2.5459562130750606,8.472846007574104,293329073
187,125000000,76667,45246,1991420,31031,3.116649083394444,4.1461176127696655,9.740465164259279,362637473
188,130000000,12339,50654,179954,237346,2.8991919971548663,5.485693051874063,9.094567491235454,371940071
189,130000000,810684,524429,1991420,3455,3.410457096887857,5.094220575949367,17.034573199659448,789804554
190,130000000,203923,486067,4444,38711,2.8033580723518914,2.4076378013245034,5.010491613319883,49554002
191,130000000,254875,941823,2169,30774,3.116649083394444,3.6766940479760115,8.397736776926548,243843127
192,127500000,755,5828,4957,18,3.410457096887857,2.7784161803921568,8.662417462339418,354248063
193,127000000,71495,102156,74705,17198,3.410457096887857,3.1567829581673306,10.188497673859386,349424282
194,130000000,220430,706006,136974,908,3.0003253542401422,2.476055446153846,7.737427083074008,321887208
195,125000000,810684,524429,1991420,6871,3.410457096887857,6.1176215155993425,17.034573199659448,976475550
196,130000000,61305,464358,85012,1039,2.6484623667309526,1.8574016374501991,8.04028535783538,61648500
197,140000000,1946081,21132,239753,5386,3.8696638324391914,2.8699307651309844,9.687743530317984,655011224
198,125000000,1995621,1023773,428979,18869,2.661080465750875,4.896280567164179,13.930864271279033,752100229
199,125000000,326640,29161,74962,36210,2.8991919971548663,3.218557658836689,15.702455320571664,767820459
200,103000000,77993,237151,17454,1085,3.410457096887857,6.976451217630854,11.779543615549825,500188435
201,110000000,65921,486067,74962,20430,2.661080465750875,2.422981018981881,9.486295185445377,407711549
202,125000000,619539,1426864,77606,5520,2.6484623667309526,2.8558931215189878,12.487623057713854,626137675
203,125000000,1517983,128008,5565,29539,2.8991919971548663,3.2809530560194324,9.025103716496004,334615000
204,125000000,16431,148988,51937,1081,3.8696638324391914,1.5493120334821429,11.389920555773909,232713139
205,65000000,743614,45649,558,15114,3.0003253542401422,1.8709654833836855,8.391429815367879,261317921
206,160000000,86575,183,306,4935,3.8696638324391914,2.2994111984282912,2.802584390366242,61698899
207,130000000,396173,37430,92076,776,2.661080465750875,1.8424659728761619,7.269389766613602,276572938
208,125000000,232511,36205,743611,6893,3.0206521384077205,2.4508948982035927,7.908920721867641,238207122
209,123000000,312124,254989,5618,36210,3.0206521384077205,3.218557658836689,8.400822439926879,345141403
210,125000000,13006,243139,119841,5593,2.661080465750875,3.4045147265400115,8.150701646679229,544272402
211,125000000,512084,2256,21530,12343,2.661080465750875,2.437678109342577,11.115130384206175,546388105
212,120000000,232511,170197,26132,2178,2.8033580723518914,2.559454965134707,7.591283024740496,325756637
213,130000000,6347,185775,1625985,1312,2.661080465750875,3.3329484567901235,8.129361522788104,289047763
214,120000000,3894,15333,28,13766,3.8696638324391914,3.854700968099861,17.39391565858417,609016565
215,110000000,120565,52641,15061,257,3.2526040886234493,1.8999369846153848,6.377295132256777,228738393
216,120000000,183767,137634,29927,4038,2.661080465750875,3.2482258712643683,8.952514575263809,415484914
217,120000000,108676,151575,40500,323154,3.001404919424004,2.0136004456140357,9.091976056293452,259175788
218,130000000,28881,241529,17217,148937,2.8991919971548663,2.4725255790697678,7.38561125810816,403170142
219,120000000,110186,22207,100405,493,3.001404919424004,1.9395975930018416,6.806915337639536,169956806
220,115000000,183767,58262,6867,5707,2.661080465750875,3.0997930876288664,9.859266477548902,286140700
221,105000000,619539,21528,35800,577,3.0003253542401422,1.61194625,8.461236838047165,115772733
222,120000000,37787,116256,153294,560,3.0003253542401422,2.0224080416666665,11.852657068245756,242688965
223,120000000,19030,49852,22406,1030,3.0003253542401422,2.881763515229404,4.9589089433539675,93945766
224,120000000,123081,180503,64195,1448,3.2016229754718117,1.67155314,6.771556355752004,48668907
225,117000000,512084,108681,6019,11017,3.001404919424004,2.928624465753425,9.537569912471014,261930431
226,120000000,512084,209882,16755,1495,2.8991919971548663,2.366314948275862,9.39128301830671,286168572
227,113000000,170997,352762,127627,255895,3.8696638324391914,9.281065473890774,11.36184908927103,850000000
228,120000000,170997,352762,127627,255895,3.0003253542401422,9.281065473890774,11.36184908927103,649398328
229,115000000,43847,15790,470,3312,3.410457096887857,4.635540886021506,11.640822356721532,562816256
230,120000000,486044,4216,22735,11017,3.0206521384077205,2.928624465753425,7.841057694247546,415440673
231,115000000,148977,171007,352784,255895,3.0003253542401422,9.281065473890774,10.968298846526796,924317558
232,135000000,120565,625303,464376,2922,3.0206521384077205,3.2258663526315785,8.881833534631115,585178928
233,97250400,1267,1948,5651,173,3.410457096887857,1.366575355988253,4.1592810611083255,132900000
234,115000000,120565,9431,9609,12343,2.614789438780873,2.437678109342577,3.5992308887701885,77628265
235,115000000,895723,181293,108483,260,2.8033580723518914,1.431323156521739,7.462847390520526,164602163
236,125000000,499660,16190,11137,540,3.001404919424004,2.8425123362318843,7.8495592853636476,477200000
237,105000000,190500,232515,28736,3455,2.8033580723518914,5.094220575949367,10.50940595562756,716392705
238,116000000,76296,16812,9,583,2.661080465750875,1.4847456563573884,7.972015659747424,178127760
239,135000000,499660,378134,16191,1068,3.001404919424004,1.965701675675676,8.284294473218946,245623848
240,120000000,97041,24693,172510,2606,3.0003253542401422,2.318352562962963,5.7802569355431554,167977596
241,110000000,71495,72,14383,17198,3.0206521384077205,3.1567829581673306,11.984225004386435,574480841
242,110000000,447506,128679,14383,1391,2.661080465750875,3.4257932700729925,9.487769852531278,470490832
243,110000000,76296,5484,11733,648,2.661080465750875,1.881450625,9.36636706358214,333011068
244,110000000,99464,601288,2830,5593,3.8696638324391914,3.4045147265400115,8.070268410826452,215294342
245,110000000,232511,706006,30986,11458,2.6484623667309526,3.4444046302931595,8.303633071350218,362744280
246,110000000,1137776,706006,32799,5136,2.661080465750875,2.9069972969460687,8.133593802312364,478207520
247,110000000,795764,688309,354659,1039,2.661080465750875,1.8574016374501991,9.556313367128775,295238201
248,116000000,1559943,277176,63767,140925,2.8033580723518914,2.2470871192281185,9.242442703997297,102000000
249,112000000,145483,5792,108483,461,3.001404919424004,2.326738305882353,8.351904326447002,237382724
250,120000000,96424,193017,45188,19178,3.001404919424004,2.1803774055944056,7.572942782034563,227817248
251,110000000,16312,154895,133540,345,2.614789438780873,3.0689095545454546,9.533202273477247,337580051
252,110000000,4260,110737,14931,339,3.0206521384077205,4.3268631747851005,13.284690557263579,563749323
253,110000000,17458,25296,26891,88,3.410457096887857,0.9450132818181818,5.644861134333273,103951461
254,110000000,795764,688309,8321,1039,3.0003253542401422,1.8574016374501991,7.827052967216188,179246868
255,110000000,486044,2670,79090,17198,2.8033580723518914,3.1567829581673306,8.48616204490208,299268508
256,105000000,4260,110737,10291,339,4.050290492596792,4.3268631747851005,9.712264725885364,347434178
257,160000000,190500,8115,52122,1108,2.661080465750875,2.750814065645514,9.3964470771792,164508066
258,110000000,98865,400649,345967,939,3.116649083394444,1.8355548915662647,8.300487660235826,125537191
259,110000000,196439,12894,10989,1080,2.661080465750875,3.2449490219780217,8.221368561108424,383531464
260,93000000,83145,74961,277193,111978,3.8696638324391914,5.0260191956689875,12.673849307966776,871368364
261,110000000,244911,11534,503,455,3.001404919424004,2.3523076274217587,4.050668878088855,72178895
262,107000000,941748,151547,12028,15996,2.8033580723518914,1.4892288584070796,8.128498572449692,87713825
263,120000000,941748,3004,19137,3534,3.0003253542401422,2.200461528409091,8.189040799015062,347234916
264,130000000,239724,154895,50777,148937,2.614789438780873,2.4725255790697678,8.625258599126091,211643158
265,133000000,110186,22207,100405,493,3.001404919424004,1.9395975930018416,6.806915337639536,300135367
266,105000000,4615,701,12433,1830,2.945449444017568,3.2259124505494507,7.503396104838709,267045765
267,108000000,183767,120039,78289,148937,3.0003253542401422,2.4725255790697678,12.017433456678427,630161890
268,126000000,170997,957492,10217,75217,3.116649083394444,4.136542296453902,7.803859890573754,162949164
269,90000000,16474,43488,40030,780,3.2016229754718117,2.037252876847291,3.917849926233514,10372291
270,90000000,120565,1137809,6711,333,2.661080465750875,1.7090031896551725,6.871099500054713,237202299
271,103000000,76667,103713,13023,148937,3.116649083394444,2.4725255790697678,7.23909662378852,457640427
272,102000000,512084,79476,3434,237346,2.8991919971548663,5.485693051874063,7.2384422500434145,358372926
273,100000000,810684,524429,1991420,6871,3.410457096887857,6.1176215155993425,17.034573199659448,876688482
274,150000000,179939,154895,193197,3216,2.661080465750875,2.5298021173260574,10.012079075849206,599045960
275,100000000,170192,30717,204648,1415364,3.116649083394444,3.3474606228686064,8.604941373292537,362211740
276,100000000,743614,16812,22973,107952,3.0003253542401422,7.877318836524299,9.25731318215395,520000000
277,80000000,246520,1946124,6711,15996,2.8033580723518914,1.4892288584070796,7.374281337134287,214104620
278,100000000,187283,76673,18010,148937,2.6484623667309526,2.4725255790697678,7.726590937829073,266465037
279,115000000,743614,109702,3963,107952,2.661080465750875,7.877318836524299,8.873896061718977,378882411
280,100000000,187283,182571,638,13648,2.6484623667309526,2.6033738522648084,5.874626800900586,150166126
281,100000000,287324,71493,64195,672,3.2016229754718117,2.1419663705882352,8.373904067617332,310650585
282,100000000,220430,170197,52648,4170,2.6484623667309526,2.5155972327964857,7.77126257987975,170432927
283,100000000,743614,15741,27626,1923,2.661080465750875,4.276624313829787,8.776786366508706,242295562
284,100000000,151543,45185,1559999,371002,1.9268519723984543,5.086825193089432,9.232154873337096,425368238
285,100000000,2051,58471,1002,405,3.410457096887857,1.3008753454545454,5.395735818416974,100138851
286,100000000,22654,43853,50375,105,3.0206521384077205,1.7281098900709218,7.77147048175949,169327687
287,100000000,240115,234438,37361,1050,2.661080465750875,2.457134545454545,7.7361481706079855,312573423
288,100000000,120565,46843,3614,1173,2.8991919971548663,2.7602541619537275,7.079840315231963,347451894
289,100000000,1006,50778,3113,9,3.410457096887857,2.49288105,7.5071802656024955,249288105
290,100000000,1063,6388,1990,33231,3.0206521384077205,1.3103407290322582,3.615965686127209,100086793
291,100000000,1023775,137865,79479,366,3.0206521384077205,3.8990630940170936,10.275569606544831,268426634
292,100000000,1946081,1137809,65692,822,3.2016229754718117,3.4189349901960786,7.246753458506958,278731369
293,100000000,743614,8401,2231,863,2.8991919971548663,1.239855657980456,6.628759929805411,211989043
294,100000000,1559943,10217,45252,2434,3.8696638324391914,2.6162624032258064,7.941903405274393,170877916
295,100000000,1559943,82606,867565,140925,3.001404919424004,2.2470871192281185,10.63042944533338,392000694
